src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,handshake_ratio,application_data_ratio,alert_ratio,label
::1,::1,8443,10878,9,2435,270.55555555555554,429.9646267391232,2.027155876159668,0.2533944845199585,0.43637670007036045,0.1111111111111111,0.0,0.0,0
::1,::1,10879,8443,10,2310,231.0,452.29835286014475,2.0126101970672607,0.22362335522969565,0.41594545934201005,0.1,0.0,0.0,0
::1,::1,8443,10879,9,2435,270.55555555555554,429.9646267391232,2.0123610496520996,0.25154513120651245,0.43322287270619064,0.1111111111111111,0.0,0.0,0
::1,::1,10881,8443,10,2310,231.0,452.29835286014475,2.0202410221099854,0.22447122467888725,0.41744670275912754,0.1,0.0,0.0,0
::1,::1,8443,10881,9,2435,270.55555555555554,429.9646267391232,2.0200140476226807,0.2525017559528351,0.4347686338788018,0.1111111111111111,0.0,0.0,0
::1,::1,10883,8443,10,2310,231.0,452.29835286014475,2.0284411907196045,0.2253823545244005,0.4192015212244671,0.1,0.0,0.0,0
::1,::1,8443,10883,9,2435,270.55555555555554,429.9646267391232,2.0281708240509033,0.2535213530063629,0.4366185283476005,0.1111111111111111,0.0,0.0,0
::1,::1,10884,8443,10,2310,231.0,452.29835286014475,2.0300769805908203,0.2255641089545356,0.4196778285908268,0.1,0.0,0.0,0
::1,::1,8443,10884,9,2435,270.55555555555554,429.9646267391232,2.0298659801483154,0.25373324751853943,0.43714320442285753,0.1111111111111111,0.0,0.0,0
::1,::1,10885,8443,10,2310,231.0,452.29835286014475,2.0230369567871094,0.22478188408745658,0.4185041265780439,0.1,0.0,0.0,0
::1,::1,8443,10885,9,2435,270.55555555555554,429.9646267391232,2.02287220954895,0.2528590261936188,0.43585718503048904,0.1111111111111111,0.0,0.0,0
::1,::1,10886,8443,10,2310,231.0,452.29835286014475,2.020267963409424,0.22447421815660265,0.4178173151249854,0.1,0.0,0.0,0
::1,::1,8443,10886,9,2435,270.55555555555554,429.9646267391232,2.0200672149658203,0.25250840187072754,0.435138050669324,0.1111111111111111,0.0,0.0,0
::1,::1,10888,8443,10,2310,231.0,452.29835286014475,2.0130088329315186,0.22366764810350206,0.41610827690757146,0.1,0.0,0.0,0
::1,::1,8443,10888,9,2435,270.55555555555554,429.9646267391232,2.0127880573272705,0.2515985071659088,0.4333868036146153,0.1111111111111111,0.0,0.0,0
::1,::1,10889,8443,10,2310,231.0,452.29835286014475,2.021760940551758,0.22464010450575086,0.41788229323246556,0.1,0.0,0.0,0
::1,::1,8443,10889,9,2435,270.55555555555554,429.9646267391232,2.0215210914611816,0.2526901364326477,0.4352262647261083,0.1111111111111111,0.0,0.0,0
::1,::1,10890,8443,10,2310,231.0,452.29835286014475,2.0229129791259766,0.22476810879177517,0.41819752691261214,0.1,0.0,0.0,0
::1,::1,8443,10890,9,2435,270.55555555555554,429.9646267391232,2.0227420330047607,0.2528427541255951,0.43554712679452134,0.1111111111111111,0.0,0.0,0
::1,::1,10891,8443,10,2310,231.0,452.29835286014475,2.016402006149292,0.22404466734992134,0.4169237011755664,0.1,0.0,0.0,0
::1,::1,8443,10891,9,2435,270.55555555555554,429.9646267391232,2.0162229537963867,0.25202786922454834,0.43420040585857933,0.1111111111111111,0.0,0.0,0
::1,::1,10892,8443,10,2310,231.0,452.29835286014475,2.0139000415802,0.22376667128668892,0.416499163746891,0.1,0.0,0.0,0
::1,::1,8443,10892,9,2435,270.55555555555554,429.9646267391232,2.0137898921966553,0.2517237365245819,0.43376670619043867,0.1111111111111111,0.0,0.0,0
::1,::1,10894,8443,10,2310,231.0,452.29835286014475,2.035007953643799,0.226111994849311,0.4207268670036704,0.1,0.0,0.0,0
::1,::1,8443,10894,9,2435,270.55555555555554,429.9646267391232,2.0347859859466553,0.2543482482433319,0.43820499248327915,0.1111111111111111,0.0,0.0,0
::1,::1,13019,8443,10,2310,231.0,452.29835286014475,2.0293169021606445,0.22547965579562718,0.4192467519819333,0.1,0.0,0.0,0
::1,::1,8443,13019,9,2435,270.55555555555554,429.9646267391232,2.028895854949951,0.2536119818687439,0.436657054380535,0.1111111111111111,0.0,0.0,0
::1,::1,13020,8443,10,2310,231.0,452.29835286014475,2.031162977218628,0.2256847752465142,0.4204272494711541,0.1,0.0,0.0,0
::1,::1,8443,13020,9,2435,270.55555555555554,429.9646267391232,2.0310211181640625,0.2538776397705078,0.43786132348455037,0.1111111111111111,0.0,0.0,0
::1,::1,13021,8443,10,2310,231.0,452.29835286014475,2.0160820484161377,0.22400911649068198,0.4171053708177922,0.1,0.0,0.0,0
::1,::1,8443,13021,9,2435,270.55555555555554,429.9646267391232,2.015955924987793,0.2519944906234741,0.43439433524052234,0.1111111111111111,0.0,0.0,0
::1,::1,13022,8443,10,2310,231.0,452.29835286014475,2.0412380695343018,0.22680422994825575,0.42210143451346277,0.1,0.0,0.0,0
::1,::1,8443,13022,9,2435,270.55555555555554,429.9646267391232,2.041050910949707,0.2551313638687134,0.4395977545149307,0.1111111111111111,0.0,0.0,0
::1,::1,13024,8443,10,2310,231.0,452.29835286014475,2.0148098468780518,0.22386776076422799,0.41655909630336063,0.1,0.0,0.0,0
::1,::1,8443,13024,9,2435,270.55555555555554,429.9646267391232,2.0146429538726807,0.2518303692340851,0.4338318882617697,0.1111111111111111,0.0,0.0,0
::1,::1,13025,8443,10,2310,231.0,452.29835286014475,2.0253169536590576,0.22503521707322863,0.41869508611685546,0.1,0.0,0.0,0
::1,::1,8443,13025,9,2435,270.55555555555554,429.9646267391232,2.025161027908325,0.25314512848854065,0.43607346808501807,0.1111111111111111,0.0,0.0,0
::1,::1,13026,8443,10,2310,231.0,452.29835286014475,2.0370571613311768,0.22633968459235299,0.4209940953345453,0.1,0.0,0.0,0
::1,::1,8443,13026,9,2435,270.55555555555554,429.9646267391232,2.0368170738220215,0.2546021342277527,0.4384628556462345,0.1111111111111111,0.0,0.0,0
::1,::1,13027,8443,10,2310,231.0,452.29835286014475,2.0237998962402344,0.22486665513780382,0.41835820431983683,0.1,0.0,0.0,0
::1,::1,8443,13027,9,2435,270.55555555555554,429.9646267391232,2.0236029624938965,0.25295037031173706,0.435691314419775,0.1111111111111111,0.0,0.0,0
::1,::1,13028,8443,10,2310,231.0,452.29835286014475,2.0184519290924072,0.22427243656582302,0.41728615522002505,0.1,0.0,0.0,0
::1,::1,8443,13028,9,2435,270.55555555555554,429.9646267391232,2.0183138847351074,0.2522892355918884,0.4346144031687464,0.1111111111111111,0.0,0.0,0
::1,::1,13030,8443,10,2310,231.0,452.29835286014475,2.032263994216919,0.22580711046854654,0.4203128827831695,0.1,0.0,0.0,0
::1,::1,8443,13030,9,2435,270.55555555555554,429.9646267391232,2.0321199893951416,0.2540149986743927,0.43773533776557555,0.1111111111111111,0.0,0.0,0
::1,::1,13031,8443,10,2310,231.0,452.29835286014475,2.0218470096588135,0.22464966773986816,0.41805918875882614,0.1,0.0,0.0,0
::1,::1,8443,13031,9,2435,270.55555555555554,429.9646267391232,2.0217370986938477,0.25271713733673096,0.43537843058868203,0.1111111111111111,0.0,0.0,0
::1,::1,13032,8443,10,2310,231.0,452.29835286014475,2.0273590087890625,0.2252621120876736,0.4189983960886137,0.1,0.0,0.0,0
::1,::1,8443,13032,9,2435,270.55555555555554,429.9646267391232,2.027100086212158,0.2533875107765198,0.43640413275593476,0.1111111111111111,0.0,0.0,0
::1,::1,13033,8443,10,2310,231.0,452.29835286014475,2.0247108936309814,0.22496787707010904,0.41848531000132805,0.1,0.0,0.0,0
::1,::1,8443,13033,9,2435,270.55555555555554,429.9646267391232,2.0244879722595215,0.2530609965324402,0.4359257952888351,0.1111111111111111,0.0,0.0,0
::1,::1,13035,8443,10,2310,231.0,452.29835286014475,2.012725830078125,0.2236362033420139,0.41590390293481133,0.1,0.0,0.0,0
::1,::1,8443,13035,9,2435,270.55555555555554,429.9646267391232,2.0125041007995605,0.25156301259994507,0.4331597186761254,0.1111111111111111,0.0,0.0,0
::1,::1,13036,8443,10,2310,231.0,452.29835286014475,2.0159099102020264,0.22398999002244738,0.41692948717179756,0.1,0.0,0.0,0
::1,::1,8443,13036,9,2435,270.55555555555554,429.9646267391232,2.015721082687378,0.25196513533592224,0.43422823277851663,0.1111111111111111,0.0,0.0,0
::1,::1,13037,8443,10,2310,231.0,452.29835286014475,2.0386829376220703,0.22652032640245226,0.42152500109597796,0.1,0.0,0.0,0
::1,::1,8443,13037,9,2435,270.55555555555554,429.9646267391232,2.038572072982788,0.2548215091228485,0.4389896337674502,0.1111111111111111,0.0,0.0,0
::1,::1,13038,8443,10,2310,231.0,452.29835286014475,2.0194549560546875,0.2243838840060764,0.4171799027369004,0.1,0.0,0.0,0
::1,::1,8443,13038,9,2435,270.55555555555554,429.9646267391232,2.0190789699554443,0.25238487124443054,0.4344944178487052,0.1111111111111111,0.0,0.0,0
::1,::1,13039,8443,10,2310,231.0,452.29835286014475,2.009000062942505,0.22322222921583387,0.41521479017818136,0.1,0.0,0.0,0
::1,::1,8443,13039,9,2435,270.55555555555554,429.9646267391232,2.008747100830078,0.25109338760375977,0.43244861901007897,0.1111111111111111,0.0,0.0,0
::1,::1,13041,8443,10,2310,231.0,452.29835286014475,2.019253969192505,0.22436155213250053,0.41748631636257055,0.1,0.0,0.0,0
::1,::1,8443,13041,9,2435,270.55555555555554,429.9646267391232,2.0190927982330322,0.25238659977912903,0.43477776370698207,0.1111111111111111,0.0,0.0,0
::1,::1,13042,8443,10,2310,231.0,452.29835286014475,2.0271880626678467,0.2252431180742052,0.4189455045370313,0.1,0.0,0.0,0
::1,::1,8443,13042,9,2435,270.55555555555554,429.9646267391232,2.0270650386810303,0.2533831298351288,0.4363062992565476,0.1111111111111111,0.0,0.0,0
::1,::1,13043,8443,10,2310,231.0,452.29835286014475,2.030606985092163,0.2256229983435737,0.41993835211771835,0.1,0.0,0.0,0
::1,::1,8443,13043,9,2435,270.55555555555554,429.9646267391232,2.0304551124572754,0.2538068890571594,0.4373446127424742,0.1111111111111111,0.0,0.0,0
::1,::1,13044,8443,10,2310,231.0,452.29835286014475,2.023482084274292,0.22483134269714355,0.4184098422874776,0.1,0.0,0.0,0
::1,::1,8443,13044,9,2435,270.55555555555554,429.9646267391232,2.0232629776000977,0.2529078722000122,0.4357599073131768,0.1111111111111111,0.0,0.0,0
::1,::1,13045,8443,10,2310,231.0,452.29835286014475,2.0180468559265137,0.2242274284362793,0.4171345106138993,0.1,0.0,0.0,0
::1,::1,8443,13045,9,2435,270.55555555555554,429.9646267391232,2.017867088317871,0.2522333860397339,0.4344158283409941,0.1111111111111111,0.0,0.0,0
::1,::1,13047,8443,10,2310,231.0,452.29835286014475,2.0154659748077393,0.2239406638675266,0.4165466023851646,0.1,0.0,0.0,0
::1,::1,8443,13047,9,2435,270.55555555555554,429.9646267391232,2.0152502059936523,0.25190627574920654,0.4338344315211357,0.1111111111111111,0.0,0.0,0
::1,::1,13049,8443,10,2310,231.0,452.29835286014475,2.0268120765686035,0.22520134184095594,0.4187134679297711,0.1,0.0,0.0,0
::1,::1,8443,13049,9,2435,270.55555555555554,429.9646267391232,2.0264270305633545,0.2533033788204193,0.43609230194641957,0.1111111111111111,0.0,0.0,0
::1,::1,13050,8443,10,2310,231.0,452.29835286014475,2.017467975616455,0.22416310840182835,0.4167592666562307,0.1,0.0,0.0,0
::1,::1,8443,13050,9,2435,270.55555555555554,429.9646267391232,2.0172410011291504,0.2521551251411438,0.43405609549602725,0.1111111111111111,0.0,0.0,0
::1,::1,13051,8443,10,2310,231.0,452.29835286014475,2.0121688842773438,0.2235743204752604,0.4159376037577104,0.1,0.0,0.0,0
::1,::1,8443,13051,9,2435,270.55555555555554,429.9646267391232,2.0118038654327393,0.2514754831790924,0.43322753404473285,0.1111111111111111,0.0,0.0,0
::1,::1,13052,8443,10,2310,231.0,452.29835286014475,2.0201070308685303,0.22445633676317003,0.4177679703617575,0.1,0.0,0.0,0
::1,::1,8443,13052,9,2435,270.55555555555554,429.9646267391232,2.019913911819458,0.25248923897743225,0.43511473888436775,0.1111111111111111,0.0,0.0,0
::1,::1,13054,8443,10,2310,231.0,452.29835286014475,2.0247960090637207,0.22497733434041342,0.41854985590921284,0.1,0.0,0.0,0
::1,::1,8443,13054,9,2435,270.55555555555554,429.9646267391232,2.024570941925049,0.2530713677406311,0.4359269272401464,0.1111111111111111,0.0,0.0,0
::1,::1,13055,8443,10,2310,231.0,452.29835286014475,2.016603946685791,0.2240671051873101,0.4168805106517612,0.1,0.0,0.0,0
::1,::1,8443,13055,9,2435,270.55555555555554,429.9646267391232,2.016350030899048,0.252043753862381,0.43417793013437145,0.1111111111111111,0.0,0.0,0
::1,::1,13056,8443,10,2310,231.0,452.29835286014475,2.0252251625061035,0.22502501805623373,0.41896311519018986,0.1,0.0,0.0,0
::1,::1,8443,13056,9,2435,270.55555555555554,429.9646267391232,2.025090217590332,0.2531362771987915,0.436334998277089,0.1111111111111111,0.0,0.0,0
::1,::1,13057,8443,10,2310,231.0,452.29835286014475,2.014055013656616,0.22378389040629068,0.41628639739179824,0.1,0.0,0.0,0
::1,::1,8443,13057,9,2435,270.55555555555554,429.9646267391232,2.013849973678589,0.2517312467098236,0.43356462109725785,0.1111111111111111,0.0,0.0,0
::1,::1,13058,8443,10,2310,231.0,452.29835286014475,2.0121099948883057,0.22356777720981175,0.41603137635363885,0.1,0.0,0.0,0
::1,::1,8443,13058,9,2435,270.55555555555554,429.9646267391232,2.0118820667266846,0.25148525834083557,0.4332939570780227,0.1111111111111111,0.0,0.0,0
::1,::1,13060,8443,10,2310,231.0,452.29835286014475,2.017972946166992,0.2242192162407769,0.4174879268409618,0.1,0.0,0.0,0
::1,::1,8443,13060,9,2435,270.55555555555554,429.9646267391232,2.0178639888763428,0.25223299860954285,0.4347832758470887,0.1111111111111111,0.0,0.0,0
::1,::1,9856,8443,10,2310,231.0,452.29835286014475,2.02944016456604,0.22549335161844888,0.4194120781353186,0.1,0.0,0.0,0
::1,::1,8443,9856,9,2435,270.55555555555554,429.9646267391232,2.0291287899017334,0.2536410987377167,0.4368251434100096,0.1111111111111111,0.0,0.0,0
::1,::1,9857,8443,10,2310,231.0,452.29835286014475,2.0224130153656006,0.2247125572628445,0.41811934635767595,0.1,0.0,0.0,0
::1,::1,8443,9857,9,2435,270.55555555555554,429.9646267391232,2.022274971008301,0.2527843713760376,0.435447940603285,0.1111111111111111,0.0,0.0,0
::1,::1,9858,8443,10,2310,231.0,452.29835286014475,2.0117640495300293,0.22352933883666992,0.4158072536430898,0.1,0.0,0.0,0
::1,::1,8443,9858,9,2435,270.55555555555554,429.9646267391232,2.0115599632263184,0.2514449954032898,0.4330627057265334,0.1111111111111111,0.0,0.0,0
::1,::1,9859,8443,10,2310,231.0,452.29835286014475,2.0377848148345947,0.22642053498162162,0.42134100089247434,0.1,0.0,0.0,0
::1,::1,8443,9859,9,2435,270.55555555555554,429.9646267391232,2.0375800132751465,0.2546975016593933,0.43884189520414096,0.1111111111111111,0.0,0.0,0
::1,::1,9861,8443,10,2310,231.0,452.29835286014475,2.0102078914642334,0.22335643238491482,0.4155427237179256,0.1,0.0,0.0,0
::1,::1,8443,9861,9,2435,270.55555555555554,429.9646267391232,2.0099899768829346,0.2512487471103668,0.4328159467421896,0.1111111111111111,0.0,0.0,0
::1,::1,9862,8443,10,2310,231.0,452.29835286014475,2.019702911376953,0.22441143459743923,0.41733248699448394,0.1,0.0,0.0,0
::1,::1,8443,9862,9,2435,270.55555555555554,429.9646267391232,2.0194311141967773,0.25242888927459717,0.43466277878976745,0.1111111111111111,0.0,0.0,0
::1,::1,9863,8443,10,2310,231.0,452.29835286014475,2.0159518718719482,0.22399465243021646,0.4166256989299391,0.1,0.0,0.0,0
::1,::1,8443,9863,9,2435,270.55555555555554,429.9646267391232,2.0157370567321777,0.2519671320915222,0.4339110843537695,0.1111111111111111,0.0,0.0,0
::1,::1,9864,8443,10,2310,231.0,452.29835286014475,2.0364980697631836,0.2262775633070204,0.4211230576199531,0.1,0.0,0.0,0
::1,::1,8443,9864,9,2435,270.55555555555554,429.9646267391232,2.036370038986206,0.25454625487327576,0.4385705983612985,0.1111111111111111,0.0,0.0,0
::1,::1,9866,8443,10,2310,231.0,452.29835286014475,2.008894920349121,0.2232105467054579,0.41506579986361886,0.1,0.0,0.0,0
::1,::1,8443,9866,9,2435,270.55555555555554,429.9646267391232,2.0087130069732666,0.2510891258716583,0.43229048165160977,0.1111111111111111,0.0,0.0,0
::1,::1,9867,8443,10,2310,231.0,452.29835286014475,2.0196259021759033,0.2244028780195448,0.41769151813447014,0.1,0.0,0.0,0
::1,::1,8443,9867,9,2435,270.55555555555554,429.9646267391232,2.0194969177246094,0.25243711471557617,0.4350016163404704,0.1111111111111111,0.0,0.0,0
::1,::1,9868,8443,10,2310,231.0,452.29835286014475,2.0213141441345215,0.22459046045939127,0.4185075655989645,0.1,0.0,0.0,0
::1,::1,8443,9868,9,2435,270.55555555555554,429.9646267391232,2.0211970806121826,0.2526496350765228,0.4358692420603209,0.1111111111111111,0.0,0.0,0
::1,::1,9869,8443,10,2310,231.0,452.29835286014475,2.0281929969787598,0.22535477744208443,0.41916148525976865,0.1,0.0,0.0,0
::1,::1,8443,9869,9,2435,270.55555555555554,429.9646267391232,2.02797794342041,0.25349724292755127,0.43660675721493875,0.1111111111111111,0.0,0.0,0
::1,::1,9870,8443,10,2310,231.0,452.29835286014475,2.0114870071411133,0.22349855634901258,0.4155099829537933,0.1,0.0,0.0,0
::1,::1,8443,9870,9,2435,270.55555555555554,429.9646267391232,2.0112240314483643,0.25140300393104553,0.43279547873030294,0.1111111111111111,0.0,0.0,0
::1,::1,9872,8443,10,2310,231.0,452.29835286014475,2.028650999069214,0.22540566656324598,0.4193909332501333,0.1,0.0,0.0,0
::1,::1,8443,9872,9,2435,270.55555555555554,429.9646267391232,2.0284440517425537,0.2535555064678192,0.436768985351248,0.1111111111111111,0.0,0.0,0
::1,::1,9873,8443,10,2310,231.0,452.29835286014475,2.027272939682007,0.2252525488535563,0.41904591847519174,0.1,0.0,0.0,0
::1,::1,8443,9873,9,2435,270.55555555555554,429.9646267391232,2.027042865753174,0.25338035821914673,0.43644794862031183,0.1111111111111111,0.0,0.0,0
::1,::1,9874,8443,10,2310,231.0,452.29835286014475,2.029689073562622,0.22552100817362467,0.41959210931440377,0.1,0.0,0.0,0
::1,::1,8443,9874,9,2435,270.55555555555554,429.9646267391232,2.0295119285583496,0.2536889910697937,0.43699481898630466,0.1111111111111111,0.0,0.0,0
::1,::1,9875,8443,10,2310,231.0,452.29835286014475,2.011691093444824,0.22352123260498047,0.4157541074782626,0.1,0.0,0.0,0
::1,::1,8443,9875,9,2435,270.55555555555554,429.9646267391232,2.0114691257476807,0.2514336407184601,0.4330120991151605,0.1111111111111111,0.0,0.0,0
::1,::1,9876,8443,10,2310,231.0,452.29835286014475,2.02587890625,0.22509765625,0.4188933914620419,0.1,0.0,0.0,0
::1,::1,8443,9876,9,2435,270.55555555555554,429.9646267391232,2.0256638526916504,0.2532079815864563,0.4362858764201569,0.1111111111111111,0.0,0.0,0
::1,::1,9878,8443,10,2310,231.0,452.29835286014475,2.024758815765381,0.22497320175170898,0.4184856321798976,0.1,0.0,0.0,0
::1,::1,8443,9878,9,2435,270.55555555555554,429.9646267391232,2.0246171951293945,0.2530771493911743,0.4358361857107471,0.1111111111111111,0.0,0.0,0
::1,::1,9879,8443,10,2310,231.0,452.29835286014475,2.0302538871765137,0.22558376524183485,0.41987798627740835,0.1,0.0,0.0,0
::1,::1,8443,9879,9,2435,270.55555555555554,429.9646267391232,2.030125141143799,0.25376564264297485,0.4373048335912929,0.1111111111111111,0.0,0.0,0
::1,::1,9880,8443,10,2310,231.0,452.29835286014475,2.0273571014404297,0.22526190016004774,0.4191069957683507,0.1,0.0,0.0,0
::1,::1,8443,9880,9,2435,270.55555555555554,429.9646267391232,2.0272109508514404,0.25340136885643005,0.43647876066464647,0.1111111111111111,0.0,0.0,0
::1,::1,9929,8443,10,2310,231.0,452.29835286014475,2.0193440914154053,0.2243715657128228,0.4177847693922949,0.1,0.0,0.0,0
::1,::1,8443,9929,9,2435,270.55555555555554,429.9646267391232,2.0192131996154785,0.2524016499519348,0.43512851650901224,0.1111111111111111,0.0,0.0,0
::1,::1,9930,8443,10,2310,231.0,452.29835286014475,2.0208709239959717,0.2245412137773302,0.41787966314833597,0.1,0.0,0.0,0
::1,::1,8443,9930,9,2435,270.55555555555554,429.9646267391232,2.020612955093384,0.252576619386673,0.4352411952911957,0.1111111111111111,0.0,0.0,0
::1,::1,9933,8443,10,2310,231.0,452.29835286014475,2.0253469944000244,0.22503855493333605,0.41906218976190146,0.1,0.0,0.0,0
::1,::1,8443,9933,9,2435,270.55555555555554,429.9646267391232,2.0252230167388916,0.25315287709236145,0.4364303885089193,0.1111111111111111,0.0,0.0,0
::1,::1,9935,8443,10,2310,231.0,452.29835286014475,2.0198769569396973,0.2244307729932997,0.4177966101749257,0.1,0.0,0.0,0
::1,::1,8443,9935,9,2435,270.55555555555554,429.9646267391232,2.019757032394409,0.25246962904930115,0.43511408549902686,0.1111111111111111,0.0,0.0,0
::1,::1,9936,8443,10,2310,231.0,452.29835286014475,2.0219788551330566,0.2246643172370063,0.4181212261398483,0.1,0.0,0.0,0
::1,::1,8443,9936,9,2435,270.55555555555554,429.9646267391232,2.021859884262085,0.2527324855327606,0.43544550049849656,0.1111111111111111,0.0,0.0,0
::1,::1,9937,8443,10,2310,231.0,452.29835286014475,2.0198237895965576,0.22442486551072863,0.4175297692555793,0.1,0.0,0.0,0
::1,::1,8443,9937,9,2435,270.55555555555554,429.9646267391232,2.0196151733398438,0.25245189666748047,0.43485672237586814,0.1111111111111111,0.0,0.0,0
::1,::1,9938,8443,10,2310,231.0,452.29835286014475,2.024674892425537,0.2249638769361708,0.418650158462134,0.1,0.0,0.0,0
::1,::1,8443,9938,9,2435,270.55555555555554,429.9646267391232,2.024467945098877,0.2530584931373596,0.4360421433328909,0.1111111111111111,0.0,0.0,0
::1,::1,9940,8443,10,2310,231.0,452.29835286014475,2.0267791748046875,0.2251976860894097,0.41915909287423586,0.1,0.0,0.0,0
::1,::1,8443,9940,9,2435,270.55555555555554,429.9646267391232,2.0266590118408203,0.25333237648010254,0.43652034644551285,0.1111111111111111,0.0,0.0,0
::1,::1,9941,8443,10,2310,231.0,452.29835286014475,2.011451005935669,0.22349455621507433,0.4159313214694739,0.1,0.0,0.0,0
::1,::1,8443,9941,9,2435,270.55555555555554,429.9646267391232,2.0112428665161133,0.25140535831451416,0.43320362002742485,0.1111111111111111,0.0,0.0,0
::1,::1,9942,8443,10,2310,231.0,452.29835286014475,2.020969867706299,0.2245522075229221,0.41761978473924033,0.1,0.0,0.0,0
::1,::1,8443,9942,9,2435,270.55555555555554,429.9646267391232,2.0207509994506836,0.25259387493133545,0.43495318557475743,0.1111111111111111,0.0,0.0,0
::1,::1,9943,8443,10,2310,231.0,452.29835286014475,2.0396640300750732,0.22662933667500815,0.4215565927254769,0.1,0.0,0.0,0
::1,::1,8443,9943,9,2435,270.55555555555554,429.9646267391232,2.0393128395080566,0.2549141049385071,0.43907547334751107,0.1111111111111111,0.0,0.0,0
::1,::1,9944,8443,10,2310,231.0,452.29835286014475,2.007577896118164,0.223064210679796,0.4149345251886519,0.1,0.0,0.0,0
::1,::1,8443,9944,9,2435,270.55555555555554,429.9646267391232,2.0073659420013428,0.25092074275016785,0.4321555498429695,0.1111111111111111,0.0,0.0,0
::1,::1,9946,8443,10,2310,231.0,452.29835286014475,2.0207579135894775,0.22452865706549752,0.4177271964324898,0.1,0.0,0.0,0
::1,::1,8443,9946,9,2435,270.55555555555554,429.9646267391232,2.020526170730591,0.25256577134132385,0.4350723065291964,0.1111111111111111,0.0,0.0,0
::1,::1,9947,8443,10,2310,231.0,452.29835286014475,2.029323101043701,0.22548034456041124,0.4190933132014218,0.1,0.0,0.0,0
::1,::1,8443,9947,9,2435,270.55555555555554,429.9646267391232,2.0290310382843018,0.2536288797855377,0.4365396691845228,0.1111111111111111,0.0,0.0,0
::1,::1,9948,8443,10,2310,231.0,452.29835286014475,2.017038106918335,0.22411534521314833,0.4169063462380063,0.1,0.0,0.0,0
::1,::1,8443,9948,9,2435,270.55555555555554,429.9646267391232,2.0169007778167725,0.25211259722709656,0.43416923040672484,0.1111111111111111,0.0,0.0,0
::1,::1,9949,8443,10,2310,231.0,452.29835286014475,2.0165369510650635,0.2240596612294515,0.41676229215713906,0.1,0.0,0.0,0
::1,::1,8443,9949,9,2435,270.55555555555554,429.9646267391232,2.0163190364837646,0.2520398795604706,0.4340593057221579,0.1111111111111111,0.0,0.0,0
::1,::1,9951,8443,10,2310,231.0,452.29835286014475,2.0119359493255615,0.22354843881395128,0.4159335733998797,0.1,0.0,0.0,0
::1,::1,8443,9951,9,2435,270.55555555555554,429.9646267391232,2.01176381111145,0.2514704763889313,0.4331790387698242,0.1111111111111111,0.0,0.0,0
::1,::1,9952,8443,10,2310,231.0,452.29835286014475,2.0330870151519775,0.22589855723910862,0.4202203793571777,0.1,0.0,0.0,0
::1,::1,8443,9952,9,2435,270.55555555555554,429.9646267391232,2.032870054244995,0.2541087567806244,0.43766527823334567,0.1111111111111111,0.0,0.0,0
::1,::1,9953,8443,10,2310,231.0,452.29835286014475,2.0242788791656494,0.22491987546284994,0.4185775249239787,0.1,0.0,0.0,0
::1,::1,8443,9953,9,2435,270.55555555555554,429.9646267391232,2.024142026901245,0.25301775336265564,0.4359694812613728,0.1111111111111111,0.0,0.0,0
::1,::1,9954,8443,10,2310,231.0,452.29835286014475,2.0147550106048584,0.22386166784498426,0.41614595635550644,0.1,0.0,0.0,0
::1,::1,8443,9954,9,2435,270.55555555555554,429.9646267391232,2.014503002166748,0.2518128752708435,0.43341986906470087,0.1111111111111111,0.0,0.0,0
::1,::1,9955,8443,10,2310,231.0,452.29835286014475,2.020961046218872,0.22455122735765246,0.4177844939705134,0.1,0.0,0.0,0
::1,::1,8443,9955,9,2435,270.55555555555554,429.9646267391232,2.0207359790802,0.252591997385025,0.43512279830009554,0.1111111111111111,0.0,0.0,0
::1,::1,9957,8443,10,2310,231.0,452.29835286014475,2.0216989517211914,0.22463321685791016,0.41812031159691804,0.1,0.0,0.0,0
::1,::1,8443,9957,9,2435,270.55555555555554,429.9646267391232,2.021507978439331,0.2526884973049164,0.43546555677729776,0.1111111111111111,0.0,0.0,0
::1,::1,9958,8443,10,2310,231.0,452.29835286014475,2.0267488956451416,0.22519432173834908,0.4189145760173442,0.1,0.0,0.0,0
::1,::1,8443,9958,9,2435,270.55555555555554,429.9646267391232,2.0265300273895264,0.2533162534236908,0.43631921511711536,0.1111111111111111,0.0,0.0,0
::1,::1,9959,8443,10,2310,231.0,452.29835286014475,2.0170300006866455,0.2241144445207384,0.41699696234496997,0.1,0.0,0.0,0
::1,::1,8443,9959,9,2435,270.55555555555554,429.9646267391232,2.0168771743774414,0.2521096467971802,0.4342834807518856,0.1111111111111111,0.0,0.0,0
::1,::1,9960,8443,10,2310,231.0,452.29835286014475,2.0124220848083496,0.2236024538675944,0.41578801401950516,0.1,0.0,0.0,0
::1,::1,8443,9960,9,2435,270.55555555555554,429.9646267391232,2.012205123901367,0.2515256404876709,0.43303919962623877,0.1111111111111111,0.0,0.0,0
::1,::1,9961,8443,10,2310,231.0,452.29835286014475,2.015923023223877,0.22399144702487522,0.4165644170484884,0.1,0.0,0.0,0
::1,::1,8443,9961,9,2435,270.55555555555554,429.9646267391232,2.01570200920105,0.2519627511501312,0.4338479073154449,0.1111111111111111,0.0,0.0,0
